0,0.0,0.0,0.1830065359477124,-0.08496732026143791,0.3333333333333333,-0.19607843137254902,0.45098039215686275,-0.3006535947712418,0.49673202614379086,-0.4117647058823529,0.21568627450980393,-0.45098039215686275,0.33986928104575165,-0.5620915032679739,0.42483660130718953,-0.5555555555555556,0.49673202614379086,-0.5032679738562091,0.12418300653594772,-0.5098039215686274,0.19607843137254902,-0.7320261437908496,0.26143790849673204,-0.869281045751634,0.3137254901960784,-0.9934640522875817,0.013071895424836602,-0.5228758169934641,0.0457516339869281,-0.7450980392156863,0.0784313725490196,-0.8888888888888888,0.12418300653594772,-1.0,-0.10457516339869281,-0.48366013071895425,-0.1568627450980392,-0.6405228758169934,-0.19607843137254902,-0.7516339869281046,-0.21568627450980393,-0.8496732026143791
0,0.0,0.0,0.17333333333333334,-0.10666666666666667,0.30666666666666664,-0.23333333333333334,0.42,-0.3466666666666667,0.4533333333333333,-0.47333333333333333,0.14666666666666667,-0.46,0.26,-0.58,0.35333333333333333,-0.5866666666666667,0.4266666666666667,-0.5466666666666666,0.04666666666666667,-0.5133333333333333,0.1,-0.74,0.16,-0.88,0.20666666666666667,-1.0,-0.05333333333333334,-0.5066666666666667,-0.05333333333333334,-0.7333333333333333,-0.02666666666666667,-0.88,0.006666666666666667,-1.0,-0.16,-0.46,-0.23333333333333334,-0.6133333333333333,-0.28,-0.72,-0.31333333333333335,-0.82
0,0.0,0.0,0.16666666666666666,-0.10666666666666667,0.3,-0.24666666666666667,0.3933333333333333,-0.36,0.44,-0.48,0.12666666666666668,-0.4666666666666667,0.22666666666666666,-0.5933333333333334,0.32666666666666666,-0.5933333333333334,0.4,-0.5533333333333333,0.02666666666666667,-0.5133333333333333,0.06,-0.7333333333333333,0.11333333333333333,-0.88,0.14666666666666667,-1.0,-0.07333333333333333,-0.5,-0.08,-0.72,-0.06666666666666667,-0.8666666666666667,-0.04,-0.9933333333333333,-0.16666666666666666,-0.44666666666666666,-0.25333333333333335,-0.5933333333333334,-0.30666666666666664,-0.7,-0.3466666666666667,-0.8
0,0.0,0.0,0.16778523489932887,-0.12080536912751678,0.2953020134228188,-0.2483221476510067,0.3959731543624161,-0.3691275167785235,0.436241610738255,-0.4899328859060403,0.12751677852348994,-0.4697986577181208,0.2348993288590604,-0.6040268456375839,0.3288590604026846,-0.6040268456375839,0.40268456375838924,-0.5570469798657718,0.026845637583892617,-0.5167785234899329,0.06711409395973154,-0.738255033557047,0.11409395973154363,-0.8791946308724832,0.15436241610738255,-1.0,-0.0738255033557047,-0.5033557046979866,-0.08053691275167785,-0.7248322147651006,-0.06040268456375839,-0.87248322147651,-0.03355704697986577,-0.9932885906040269,-0.16778523489932887,-0.44966442953020136,-0.2483221476510067,-0.5973154362416108,-0.30201342281879195,-0.7046979865771812,-0.3422818791946309,-0.7986577181208053
0,0.0,0.0,0.17006802721088435,-0.10884353741496598,0.29931972789115646,-0.23809523809523808,0.4013605442176871,-0.35374149659863946,0.4421768707482993,-0.46938775510204084,0.1360544217687075,-0.46938775510204084,0.25170068027210885,-0.5986394557823129,0.3469387755102041,-0.5918367346938775,0.41496598639455784,-0.5510204081632653,0.034013605442176874,-0.5102040816326531,0.08163265306122448,-0.7346938775510204,0.1360544217687075,-0.8843537414965986,0.17687074829931973,-1.0,-0.06802721088435375,-0.5034013605442177,-0.06802721088435375,-0.7278911564625851,-0.047619047619047616,-0.8707482993197279,-0.02040816326530612,-0.9863945578231292,-0.17006802721088435,-0.4557823129251701,-0.24489795918367346,-0.6054421768707483,-0.29931972789115646,-0.7074829931972789,-0.3333333333333333,-0.8027210884353742
0,0.0,0.0,0.16326530612244897,-0.10884353741496598,0.29931972789115646,-0.23129251700680273,0.4013605442176871,-0.3469387755102041,0.4421768707482993,-0.46938775510204084,0.14285714285714285,-0.46938775510204084,0.25170068027210885,-0.5986394557823129,0.3469387755102041,-0.5918367346938775,0.41496598639455784,-0.5510204081632653,0.04081632653061224,-0.5170068027210885,0.09523809523809523,-0.7346938775510204,0.14965986394557823,-0.8775510204081632,0.19047619047619047,-1.0,-0.061224489795918366,-0.5102040816326531,-0.061224489795918366,-0.7346938775510204,-0.034013605442176874,-0.8775510204081632,-0.006802721088435374,-0.9931972789115646,-0.16326530612244897,-0.46258503401360546,-0.23809523809523808,-0.6122448979591837,-0.2857142857142857,-0.7142857142857143,-0.3197278911564626,-0.8095238095238095
0,0.0,0.0,0.17006802721088435,-0.10884353741496598,0.30612244897959184,-0.23129251700680273,0.41496598639455784,-0.3469387755102041,0.46258503401360546,-0.46258503401360546,0.1564625850340136,-0.46938775510204084,0.272108843537415,-0.5918367346938775,0.36054421768707484,-0.5918367346938775,0.43537414965986393,-0.5510204081632653,0.061224489795918366,-0.5170068027210885,0.11564625850340136,-0.7346938775510204,0.17687074829931973,-0.8775510204081632,0.21768707482993196,-1.0,-0.04081632653061224,-0.5170068027210885,-0.034013605442176874,-0.7414965986394558,-0.006802721088435374,-0.8843537414965986,0.02040816326530612,-1.0,-0.14965986394557823,-0.47619047619047616,-0.22448979591836735,-0.6258503401360545,-0.2653061224489796,-0.7278911564625851,-0.29931972789115646,-0.8231292517006803
0,0.0,0.0,0.17123287671232876,-0.0958904109589041,0.3150684931506849,-0.22602739726027396,0.4246575342465753,-0.3356164383561644,0.4794520547945205,-0.4383561643835616,0.17123287671232876,-0.4657534246575342,0.2945205479452055,-0.589041095890411,0.3835616438356164,-0.5821917808219178,0.4520547945205479,-0.5342465753424658,0.0821917808219178,-0.5136986301369864,0.14383561643835616,-0.7328767123287672,0.2054794520547945,-0.8767123287671232,0.2534246575342466,-1.0,-0.0273972602739726,-0.5205479452054794,-0.00684931506849315,-0.7397260273972602,0.02054794520547945,-0.8835616438356164,0.0547945205479452,-1.0,-0.136986301369863,-0.4794520547945205,-0.2054794520547945,-0.6301369863013698,-0.2465753424657534,-0.7397260273972602,-0.273972602739726,-0.8356164383561644
0,0.0,0.0,0.18309859154929578,-0.07746478873239436,0.3380281690140845,-0.176056338028169,0.4647887323943662,-0.28169014084507044,0.5140845070422535,-0.38028169014084506,0.2535211267605634,-0.44366197183098594,0.38028169014084506,-0.5563380281690141,0.45774647887323944,-0.5352112676056338,0.5070422535211268,-0.47183098591549294,0.1619718309859155,-0.5140845070422535,0.2605633802816901,-0.7323943661971831,0.3380281690140845,-0.8732394366197183,0.39436619718309857,-0.9859154929577465,0.04929577464788732,-0.528169014084507,0.09859154929577464,-0.7535211267605634,0.14084507042253522,-0.8943661971830986,0.19014084507042253,-1.0,-0.07746478873239436,-0.5,-0.1267605633802817,-0.6690140845070423,-0.1619718309859155,-0.7816901408450704,-0.176056338028169,-0.8802816901408451
0,0.0,0.0,0.19148936170212766,-0.06382978723404255,0.3546099290780142,-0.16312056737588654,0.48226950354609927,-0.2624113475177305,0.5319148936170213,-0.3617021276595745,0.2765957446808511,-0.425531914893617,0.40425531914893614,-0.5319148936170213,0.48226950354609927,-0.5106382978723404,0.5390070921985816,-0.44680851063829785,0.18439716312056736,-0.49645390070921985,0.2907801418439716,-0.7092198581560284,0.36879432624113473,-0.8439716312056738,0.425531914893617,-0.9645390070921985,0.07092198581560284,-0.5177304964539007,0.12056737588652482,-0.7375886524822695,0.16312056737588654,-0.8865248226950354,0.2127659574468085,-1.0,-0.05673758865248227,-0.48936170212765956,-0.10638297872340426,-0.6524822695035462,-0.14184397163120568,-0.7659574468085106,-0.16312056737588654,-0.8652482269503546
